Sample, clk, data, rst
77902496, 1, 1, 0
77902527, 0, 1, 0
77902554, 1, 1, 0
77902585, 0, 1, 0
77902613, 1, 1, 0
77902643, 0, 1, 0
77902671, 1, 1, 0
77902702, 0, 1, 0
77902736, 1, 1, 0
77902767, 0, 1, 0
77902813, 1, 1, 0
77902844, 0, 1, 0
77902871, 1, 1, 0
77902902, 0, 1, 0
77902930, 1, 1, 0
77902961, 0, 1, 0
77902988, 1, 1, 0
77903019, 0, 1, 0
77903046, 1, 1, 0
77903077, 0, 1, 0
77903104, 1, 1, 0
77903135, 0, 1, 0
77903162, 1, 1, 0
77903193, 0, 1, 0
77903220, 1, 1, 0
77903251, 0, 1, 0
77903286, 1, 1, 0
77903316, 0, 1, 0
77903363, 1, 1, 0
77903394, 0, 1, 0
77903421, 1, 1, 0
77903452, 0, 1, 0
77903479, 1, 1, 0
77903510, 0, 1, 0
77903538, 1, 1, 0
77903568, 0, 1, 0
77903596, 1, 1, 0
77903627, 0, 1, 0
77903654, 1, 1, 0
77903685, 0, 1, 0
77903712, 1, 1, 0
77903743, 0, 1, 0
77903770, 1, 1, 0
77903801, 0, 1, 0
77903835, 1, 1, 0
77903866, 0, 1, 0
77903913, 1, 1, 0
77903944, 0, 1, 0
77903971, 1, 1, 0
77904002, 0, 1, 0
77904029, 1, 1, 0
77904060, 0, 1, 0
77904087, 1, 1, 0
77904118, 0, 1, 0
77904145, 1, 1, 0
77904176, 0, 1, 0
77904203, 1, 1, 0
77904234, 0, 1, 0
77904261, 1, 1, 0
77904292, 0, 1, 0
77904320, 1, 1, 0
77904350, 0, 1, 0
77904385, 1, 1, 0
77904416, 0, 1, 0
77904462, 1, 1, 0
77904493, 0, 1, 0
77904520, 1, 1, 0
77904551, 0, 1, 0
77904579, 1, 1, 0
77904610, 0, 1, 0
77904637, 1, 1, 0
77904668, 0, 1, 0
77904695, 1, 1, 0
77904726, 0, 1, 0
77904753, 1, 1, 0
77904784, 0, 1, 0
77904811, 1, 1, 0
77904842, 0, 1, 0
77904869, 1, 1, 0
77904900, 0, 1, 0
77904934, 1, 1, 0
77904965, 0, 1, 0
77905012, 1, 1, 0
77905043, 0, 1, 0
77905070, 1, 1, 0
77905101, 0, 1, 0
77905128, 1, 1, 0
77905159, 0, 1, 0
77905186, 1, 1, 0
77905217, 0, 1, 0
77905244, 1, 1, 0
77905275, 0, 1, 0
77905302, 1, 1, 0
77905333, 0, 1, 0
77905361, 1, 1, 0
77905392, 0, 1, 0
77905419, 1, 1, 0
77905450, 0, 1, 0
77905484, 1, 1, 0
77905515, 0, 1, 0
77905561, 1, 1, 0
77905592, 0, 1, 0
77905620, 1, 1, 0
77905651, 0, 1, 0
77905678, 1, 1, 0
77905709, 0, 1, 0
77905736, 1, 1, 0
77905767, 0, 1, 0
77905794, 1, 1, 0
77905825, 0, 1, 0
77905852, 1, 1, 0
77905883, 0, 1, 0
77905910, 1, 1, 0
77905941, 0, 1, 0
77905968, 1, 1, 0
77905999, 0, 1, 0
77906034, 1, 1, 0
77906065, 0, 1, 0
77906111, 1, 1, 0
77906142, 0, 1, 0
77906169, 1, 1, 0
77906200, 0, 1, 0
77906228, 1, 1, 0
77906259, 0, 1, 0
77906286, 1, 1, 0
77906317, 0, 1, 0
77906344, 1, 1, 0
77906375, 0, 1, 0
77906402, 1, 1, 0
77906433, 0, 1, 0
77906460, 1, 1, 0
77906491, 0, 1, 0
77906518, 1, 1, 0
77906549, 0, 1, 0
77906583, 1, 1, 0
77906614, 0, 1, 0
77906660, 1, 1, 0
77906691, 0, 1, 0
77906719, 1, 1, 0
77906750, 0, 1, 0
77906777, 1, 1, 0
77906808, 0, 1, 0
77906835, 1, 1, 0
77906866, 0, 1, 0
77906893, 1, 1, 0
77906924, 0, 1, 0
77906951, 1, 1, 0
77906982, 0, 1, 0
77907010, 1, 1, 0
77907041, 0, 1, 0
77907068, 1, 1, 0
77907099, 0, 1, 0
77907133, 1, 1, 0
77907164, 0, 1, 0
77907210, 1, 1, 0
77907241, 0, 1, 0
77907268, 1, 1, 0
77907299, 0, 1, 0
77907327, 1, 1, 0
77907357, 0, 1, 0
77907385, 1, 1, 0
77907416, 0, 1, 0
77907443, 1, 1, 0
77907474, 0, 1, 0
77907501, 1, 1, 0
77907532, 0, 1, 0
77907559, 1, 1, 0
77907590, 0, 1, 0
77907618, 1, 1, 0
77907649, 0, 1, 0
77907683, 1, 1, 0
77907714, 0, 1, 0
77907760, 1, 1, 0
77907791, 0, 1, 0
77907818, 1, 1, 0
77907849, 0, 1, 0
77907877, 1, 1, 0
77907908, 0, 1, 0
77907935, 1, 1, 0
77907966, 0, 1, 0
77907993, 1, 1, 0
77908024, 0, 1, 0
77908051, 1, 1, 0
77908082, 0, 1, 0
77908110, 1, 1, 0
77908140, 0, 1, 0
77908168, 1, 1, 0
77908199, 0, 1, 0
77908233, 1, 1, 0
77908264, 0, 1, 0
77908311, 1, 1, 0
77908341, 0, 1, 0
77908369, 1, 1, 0
77908400, 0, 1, 0
77908427, 1, 1, 0
77908458, 0, 1, 0
77908485, 1, 1, 0
77908516, 0, 1, 0
77908543, 1, 1, 0
77908574, 0, 1, 0
77908601, 1, 1, 0
77908632, 0, 1, 0
77908659, 1, 1, 0
77908690, 0, 1, 0
77908717, 1, 1, 0
77908748, 0, 1, 0
77908783, 1, 1, 0
77908814, 0, 1, 0
77908860, 1, 1, 0
77908891, 0, 1, 0
77908918, 1, 1, 0
77908949, 0, 1, 0
77908976, 1, 1, 0
77909007, 0, 1, 0
77909035, 1, 1, 0
77909066, 0, 1, 0
77909093, 1, 1, 0
77909124, 0, 1, 0
77909151, 1, 1, 0
77909182, 0, 1, 0
77909209, 1, 1, 0
77909240, 0, 1, 0
77909267, 1, 1, 0
77909298, 0, 1, 0
77909333, 1, 1, 0
77909363, 0, 1, 0
77909410, 1, 1, 0
77909441, 0, 1, 0
77909468, 1, 1, 0
77909499, 0, 1, 0
77909526, 1, 1, 0
77909557, 0, 1, 0
77909584, 1, 1, 0
77909615, 0, 1, 0
77909643, 1, 1, 0
77909674, 0, 1, 0
77909701, 1, 1, 0
77909732, 0, 1, 0
77909759, 1, 1, 0
77909790, 0, 1, 0
77909817, 1, 1, 0
77909848, 0, 1, 0
77909882, 1, 1, 0
77909913, 0, 1, 0
77909960, 1, 1, 0
77909991, 0, 1, 0
77910018, 1, 1, 0
77910049, 0, 1, 0
77910076, 1, 1, 0
77910107, 0, 1, 0
77910135, 1, 1, 0
77910166, 0, 1, 0
77910193, 1, 1, 0
77910224, 0, 1, 0
77910251, 1, 1, 0
77910282, 0, 1, 0
77910309, 1, 1, 0
77910340, 0, 1, 0
77910367, 1, 1, 0
77910398, 0, 1, 0
77910433, 1, 1, 0
77910464, 0, 1, 0
77910510, 1, 1, 0
77910541, 0, 1, 0
77910568, 1, 1, 0
77910599, 0, 1, 0
77910626, 1, 1, 0
77910657, 0, 1, 0
77910685, 1, 1, 0
77910716, 0, 1, 0
77910743, 1, 1, 0
77910774, 0, 1, 0
77910801, 1, 1, 0
77910832, 0, 1, 0
77910859, 1, 1, 0
77910890, 0, 1, 0
77910917, 1, 1, 0
77910948, 0, 1, 0
77910983, 1, 1, 0
77911013, 0, 1, 0
77911060, 1, 1, 0
77911091, 0, 1, 0
77911118, 1, 1, 0
77911149, 0, 1, 0
77911176, 1, 1, 0
77911207, 0, 1, 0
77911235, 1, 1, 0
77911266, 0, 1, 0
77911293, 1, 1, 0
77911324, 0, 1, 0
77911351, 1, 1, 0
77911382, 0, 1, 0
77911409, 1, 1, 0
77911440, 0, 1, 0
77911467, 1, 1, 0
77911498, 0, 1, 0
77911533, 1, 1, 0
77911563, 0, 1, 0
77911610, 1, 1, 0
77911641, 0, 1, 0
77911668, 1, 1, 0
77911699, 0, 1, 0
77911726, 1, 1, 0
77911757, 0, 1, 0
77911784, 1, 1, 0
77911815, 0, 1, 0
77911843, 1, 1, 0
77911874, 0, 1, 0
77911901, 1, 1, 0
77911932, 0, 1, 0
77911959, 1, 1, 0
77911990, 0, 1, 0
77912017, 1, 1, 0
77912048, 0, 1, 0
77912082, 1, 1, 0
77912113, 0, 1, 0
77912159, 1, 1, 0
77912190, 0, 1, 0
77912218, 1, 1, 0
77912249, 0, 1, 0
77912276, 1, 1, 0
77912307, 0, 1, 0
77912334, 1, 1, 0
77912365, 0, 1, 0
77912392, 1, 1, 0
77912423, 0, 1, 0
77912450, 1, 1, 0
77912481, 0, 1, 0
77912509, 1, 1, 0
77912539, 0, 1, 0
77912567, 1, 1, 0
77912598, 0, 1, 0
77912632, 1, 1, 0
77912663, 0, 1, 0
77912709, 1, 1, 0
77912740, 0, 1, 0
77912767, 1, 1, 0
77912798, 0, 1, 0
77912826, 1, 1, 0
77912857, 0, 1, 0
77912884, 1, 1, 0
77912915, 0, 1, 0
77912942, 1, 1, 0
77912973, 0, 1, 0
77913000, 1, 1, 0
77913031, 0, 1, 0
77913058, 1, 1, 0
77913089, 0, 1, 0
77913116, 1, 1, 0
77913147, 0, 1, 0
77913182, 1, 1, 0
77913213, 0, 1, 0
77913259, 1, 1, 0
77913290, 0, 1, 0
77913317, 1, 1, 0
77913348, 0, 1, 0
77913375, 1, 1, 0
77913406, 0, 1, 0
77913434, 1, 1, 0
77913464, 0, 1, 0
77913492, 1, 1, 0
77913523, 0, 1, 0
77913550, 1, 1, 0
77913581, 0, 1, 0
77913608, 1, 1, 0
77913639, 0, 1, 0
77913666, 1, 1, 0
77913697, 0, 1, 0
77913731, 1, 1, 0
77913762, 0, 1, 0
77913809, 1, 1, 0
77913840, 0, 1, 0
77913867, 1, 1, 0
77913898, 0, 1, 0
77913925, 1, 1, 0
77913956, 0, 1, 0
77913983, 1, 1, 0
77914014, 0, 1, 0
77914041, 1, 1, 0
77914072, 0, 1, 0
77914099, 1, 1, 0
77914130, 0, 1, 0
77914157, 1, 1, 0
77914188, 0, 1, 0
77914216, 1, 1, 0
77914247, 0, 1, 0
77914281, 1, 1, 0
77914311, 0, 1, 0
77914358, 1, 1, 0
77914389, 0, 1, 0
77914416, 1, 1, 0
77914447, 0, 1, 0
77914474, 1, 1, 0
77914505, 0, 1, 0
77914533, 1, 1, 0
77914563, 0, 1, 0
77914591, 1, 1, 0
77914622, 0, 1, 0
77914649, 1, 1, 0
77914680, 0, 1, 0
77914707, 1, 1, 0
77914738, 0, 1, 0
77914765, 1, 1, 0
77914796, 0, 1, 0
77914831, 1, 1, 0
77914861, 0, 1, 0
77914908, 1, 1, 0
77914939, 0, 1, 0
77914966, 1, 1, 0
77914997, 0, 1, 0
77915024, 1, 1, 0
77915055, 0, 1, 0
77915082, 1, 1, 0
77915113, 0, 1, 0
77915141, 1, 1, 0
77915171, 0, 1, 0
77915199, 1, 1, 0
77915230, 0, 1, 0
77915257, 1, 1, 0
77915288, 0, 1, 0
77915315, 1, 1, 0
77915346, 0, 1, 0
77915380, 1, 1, 0
77915411, 0, 1, 0
77915458, 1, 1, 0
77915489, 0, 1, 0
77915516, 1, 1, 0
77915547, 0, 1, 0
77915574, 1, 1, 0
77915605, 0, 1, 0
77915632, 1, 1, 0
77915663, 0, 1, 0
77915690, 1, 1, 0
77915721, 0, 1, 0
77915749, 1, 1, 0
77915780, 0, 1, 0
77915807, 1, 1, 0
77915838, 0, 1, 0
77915865, 1, 1, 0
77915896, 0, 1, 0
77915930, 1, 1, 0
77915961, 0, 1, 0
77916008, 1, 1, 0
77916039, 0, 1, 0
77916066, 1, 1, 0
77916097, 0, 1, 0
77916124, 1, 1, 0
77916155, 0, 1, 0
77916182, 1, 1, 0
77916213, 0, 1, 0
77916240, 1, 1, 0
77916271, 0, 1, 0
77916298, 1, 1, 0
77916329, 0, 1, 0
77916357, 1, 1, 0
77916387, 0, 1, 0
77916415, 1, 1, 0
77916446, 0, 1, 0
77916480, 1, 1, 0
77916511, 0, 1, 0
77916557, 1, 1, 0
77916588, 0, 1, 0
77916615, 1, 1, 0
77916646, 0, 1, 0
77916674, 1, 1, 0
77916704, 0, 1, 0
77916732, 1, 1, 0
77916763, 0, 1, 0
77916790, 1, 1, 0
77916821, 0, 1, 0
77916848, 1, 1, 0
77916879, 0, 1, 0
77916906, 1, 1, 0
77916937, 0, 1, 0
77916964, 1, 1, 0
77916995, 0, 1, 0
77917030, 1, 1, 0
77917061, 0, 1, 0
77917107, 1, 1, 0
77917138, 0, 1, 0
77917165, 1, 1, 0
77917196, 0, 1, 0
77917224, 1, 1, 0
77917254, 0, 1, 0
77917282, 1, 1, 0
77917313, 0, 1, 0
77917340, 1, 1, 0
77917371, 0, 1, 0
77917398, 1, 1, 0
77917429, 0, 1, 0
77917456, 1, 1, 0
77917487, 0, 1, 0
77917514, 1, 1, 0
77917545, 0, 1, 0
77917580, 1, 1, 0
77917611, 0, 1, 0
77917657, 1, 1, 0
77917688, 0, 1, 0
77917715, 1, 1, 0
77917746, 0, 1, 0
77917773, 1, 1, 0
77917804, 0, 1, 0
77917832, 1, 1, 0
77917863, 0, 1, 0
77917890, 1, 1, 0
77917921, 0, 1, 0
77917948, 1, 1, 0
77917979, 0, 1, 0
77918006, 1, 1, 0
77918037, 0, 1, 0
77918064, 1, 1, 0
77918095, 0, 1, 0
77918129, 1, 1, 0
77918160, 0, 1, 0
77918207, 1, 1, 0
77918238, 0, 1, 0
77918265, 1, 1, 0
77918296, 0, 1, 0
77918323, 1, 1, 0
77918354, 0, 1, 0
77918381, 1, 1, 0
77918412, 0, 1, 0
77918440, 1, 1, 0
77918470, 0, 1, 0
77918498, 1, 1, 0
77918529, 0, 1, 0
77918556, 1, 1, 0
77918587, 0, 1, 0
77918614, 1, 1, 0
77918645, 0, 1, 0
77918679, 1, 1, 0
77918710, 0, 1, 0
78057126, 0, 1, 1
78057167, 0, 0, 1
78057191, 1, 0, 1
78057216, 0, 0, 1
78057249, 1, 0, 1
78057274, 0, 0, 1
78057283, 0, 1, 1
78057307, 1, 1, 1
78057332, 0, 1, 1
78057365, 1, 1, 1
78057391, 0, 1, 1
78057399, 0, 0, 1
78057423, 1, 0, 1
78057448, 0, 0, 1
78057481, 1, 0, 1
78057506, 0, 0, 1
78057539, 1, 0, 1
78057564, 0, 0, 1
78057573, 0, 1, 1
78057597, 1, 1, 1
78057622, 0, 1, 1
78057662, 0, 0, 1
78057686, 1, 0, 1
78057711, 0, 0, 1
78057744, 1, 0, 1
78057769, 0, 0, 1
78057802, 1, 0, 1
78057827, 0, 0, 1
78057860, 1, 0, 1
78057885, 0, 0, 1
78057918, 1, 0, 1
78057943, 0, 0, 1
78057975, 1, 0, 1
78058000, 0, 0, 1
78058010, 0, 1, 1
78058034, 1, 1, 1
78058059, 0, 1, 1
78058067, 0, 0, 1
78058091, 1, 0, 1
78058116, 0, 0, 1
78058128, 0, 1, 1
78058156, 0, 0, 1
78058180, 1, 0, 1
78058205, 0, 0, 1
78058238, 1, 0, 1
78058263, 0, 0, 1
78058296, 1, 0, 1
78058321, 0, 0, 1
78058353, 1, 0, 1
78058378, 0, 0, 1
78058411, 1, 0, 1
78058436, 0, 0, 1
78058469, 1, 0, 1
78058494, 0, 0, 1
78058527, 1, 0, 1
78058552, 0, 0, 1
78058584, 1, 0, 1
78058609, 0, 0, 1
78058619, 0, 0, 0
78058645, 1, 0, 0
78058671, 0, 1, 0
78058712, 1, 1, 0
78058743, 0, 1, 0
78058770, 1, 1, 0
78058801, 0, 1, 0
78058828, 1, 1, 0
78058859, 0, 1, 0
78058887, 1, 1, 0
78058918, 0, 1, 0
78058945, 1, 1, 0
78058976, 0, 1, 0
78059003, 1, 1, 0
78059034, 0, 1, 0
78059061, 1, 1, 0
78059092, 0, 1, 0
78059119, 1, 1, 0
78059150, 0, 1, 0
78059185, 1, 1, 0
78059215, 0, 1, 0
78059262, 1, 1, 0
78059293, 0, 1, 0
78059320, 1, 1, 0
78059351, 0, 1, 0
78059378, 1, 1, 0
78059409, 0, 1, 0
78059437, 1, 1, 0
78059468, 0, 1, 0
78059495, 1, 1, 0
78059526, 0, 1, 0
78059553, 1, 1, 0
78059584, 0, 1, 0
78059611, 1, 1, 0
78059642, 0, 1, 0
78059669, 1, 1, 0
78059700, 0, 1, 0
78059735, 1, 1, 0
78059765, 0, 1, 0
78059812, 1, 1, 0
78059843, 0, 1, 0
78059870, 1, 1, 0
78059901, 0, 1, 0
78059928, 1, 1, 0
78059959, 0, 1, 0
78059986, 1, 1, 0
78060017, 0, 1, 0
78060045, 1, 1, 0
78060075, 0, 1, 0
78060103, 1, 1, 0
78060134, 0, 1, 0
78060161, 1, 1, 0
78060192, 0, 1, 0
78060219, 1, 1, 0
78060250, 0, 1, 0
78060284, 1, 1, 0
78060315, 0, 1, 0
78060361, 1, 1, 0
78060392, 0, 1, 0
78060419, 1, 1, 0
78060450, 0, 1, 0
78060478, 1, 1, 0
78060508, 0, 1, 0
78060536, 1, 1, 0
78060567, 0, 1, 0
78060594, 1, 1, 0
78060625, 0, 1, 0
78060652, 1, 1, 0
78060683, 0, 1, 0
78060710, 1, 1, 0
78060741, 0, 1, 0
78060768, 1, 1, 0
78060799, 0, 1, 0
78060834, 1, 1, 0
78060865, 0, 1, 0
78060911, 1, 1, 0
78060942, 0, 1, 0
78060969, 1, 1, 0
78061000, 0, 1, 0
78061027, 1, 1, 0
78061058, 0, 1, 0
78061086, 1, 1, 0
78061117, 0, 1, 0
78061144, 1, 1, 0
78061175, 0, 1, 0
78061202, 1, 1, 0
78061233, 0, 1, 0
78061260, 1, 1, 0
78061291, 0, 1, 0
78061318, 1, 1, 0
78061349, 0, 1, 0
78061383, 1, 1, 0
78061414, 0, 1, 0
78061461, 1, 1, 0
78061491, 0, 1, 0
78061519, 1, 1, 0
78061550, 0, 1, 0
78061577, 1, 1, 0
78061608, 0, 1, 0
78061635, 1, 1, 0
78061666, 0, 1, 0
78061693, 1, 1, 0
78061724, 0, 1, 0
78061751, 1, 1, 0
78061782, 0, 1, 0
78061809, 1, 1, 0
78061840, 0, 1, 0
78061867, 1, 1, 0
78061898, 0, 1, 0
78061933, 1, 1, 0
78061963, 0, 1, 0
78062010, 1, 1, 0
78062041, 0, 1, 0
78062068, 1, 1, 0
78062099, 0, 1, 0
78062126, 1, 1, 0
78062157, 0, 1, 0
78062184, 1, 1, 0
78062215, 0, 1, 0
78062242, 1, 1, 0
78062273, 0, 1, 0
78062301, 1, 1, 0
78062332, 0, 1, 0
78062359, 1, 1, 0
78062390, 0, 1, 0
78062417, 1, 1, 0
78062448, 0, 1, 0
78062482, 1, 1, 0
78062513, 0, 1, 0
78062560, 1, 1, 0
78062590, 0, 1, 0
78062618, 1, 1, 0
78062649, 0, 1, 0
78062676, 1, 1, 0
78062707, 0, 1, 0
78062734, 1, 1, 0
78062765, 0, 1, 0
78062792, 1, 1, 0
78062823, 0, 1, 0
78062850, 1, 1, 0
78062881, 0, 1, 0
78062908, 1, 1, 0
78062939, 0, 1, 0
78062967, 1, 1, 0
78062997, 0, 1, 0
78063032, 1, 1, 0
78063063, 0, 1, 0
78063109, 1, 1, 0
78063140, 0, 1, 0
78063168, 1, 1, 0
78063198, 0, 1, 0
78063226, 1, 1, 0
78063257, 0, 1, 0
78063284, 1, 1, 0
78063315, 0, 1, 0
78063342, 1, 1, 0
78063373, 0, 1, 0
78063400, 1, 1, 0
78063431, 0, 1, 0
78063458, 1, 1, 0
78063489, 0, 1, 0
78063516, 1, 1, 0
78063547, 0, 1, 0
78063582, 1, 1, 0
78063612, 0, 1, 0
78063659, 1, 1, 0
78063690, 0, 1, 0
78063717, 1, 1, 0
78063748, 0, 1, 0
78063775, 1, 1, 0
78063806, 0, 1, 0
78063833, 1, 1, 0
78063864, 0, 1, 0
78063892, 1, 1, 0
78063923, 0, 1, 0
78063950, 1, 1, 0
78063981, 0, 1, 0
78064008, 1, 1, 0
78064039, 0, 1, 0
78064066, 1, 1, 0
78064097, 0, 1, 0
78064131, 1, 1, 0
78064162, 0, 1, 0
78064208, 1, 1, 0
78064239, 0, 1, 0
78064267, 1, 1, 0
78064298, 0, 1, 0
78064325, 1, 1, 0
78064356, 0, 1, 0
78064383, 1, 1, 0
78064414, 0, 1, 0
78064441, 1, 1, 0
78064472, 0, 1, 0
78064499, 1, 1, 0
78064530, 0, 1, 0
78064557, 1, 1, 0
78064588, 0, 1, 0
78064615, 1, 1, 0
78064646, 0, 1, 0
78064681, 1, 1, 0
78064712, 0, 1, 0
78064758, 1, 1, 0
78064789, 0, 1, 0
78064816, 1, 1, 0
78064847, 0, 1, 0
78064875, 1, 1, 0
78064906, 0, 1, 0
78064933, 1, 1, 0
78064964, 0, 1, 0
78064991, 1, 1, 0
78065022, 0, 1, 0
78065049, 1, 1, 0
78065080, 0, 1, 0
78065107, 1, 1, 0
78065138, 0, 1, 0
78065165, 1, 1, 0
78065196, 0, 1, 0
78065231, 1, 1, 0
78065261, 0, 1, 0
78065308, 1, 1, 0
78065339, 0, 1, 0
78065366, 1, 1, 0
78065397, 0, 1, 0
78065424, 1, 1, 0
78065455, 0, 1, 0
78065482, 1, 1, 0
78065513, 0, 1, 0
78065541, 1, 1, 0
78065571, 0, 1, 0
78065599, 1, 1, 0
78065630, 0, 1, 0
78065657, 1, 1, 0
78065688, 0, 1, 0
78065715, 1, 1, 0
78065746, 0, 1, 0
78065781, 1, 1, 0
78065811, 0, 1, 0
78065858, 1, 1, 0
78065889, 0, 1, 0
78065916, 1, 1, 0
78065947, 0, 1, 0
78065974, 1, 1, 0
78066005, 0, 1, 0
78066032, 1, 1, 0
78066063, 0, 1, 0
78066090, 1, 1, 0
78066121, 0, 1, 0
78066149, 1, 1, 0
78066179, 0, 1, 0
78066207, 1, 1, 0
78066238, 0, 1, 0
78066265, 1, 1, 0
78066296, 0, 1, 0
78066330, 1, 1, 0
78066361, 0, 1, 0
78066408, 1, 1, 0
78066439, 0, 1, 0
78066466, 1, 1, 0
78066497, 0, 1, 0
78066524, 1, 1, 0
78066555, 0, 1, 0
78066582, 1, 1, 0
78066613, 0, 1, 0
78066640, 1, 1, 0
78066671, 0, 1, 0
78066699, 1, 1, 0
78066729, 0, 1, 0
78066757, 1, 1, 0
78066788, 0, 1, 0
78066815, 1, 1, 0
78066846, 0, 1, 0
78066880, 1, 1, 0
78066911, 0, 1, 0
78066958, 1, 1, 0
78066989, 0, 1, 0
78067016, 1, 1, 0
78067047, 0, 1, 0
78067074, 1, 1, 0
78067105, 0, 1, 0
78067132, 1, 1, 0
78067163, 0, 1, 0
78067190, 1, 1, 0
78067221, 0, 1, 0
78067248, 1, 1, 0
78067279, 0, 1, 0
78067307, 1, 1, 0
78067337, 0, 1, 0
78067365, 1, 1, 0
78067396, 0, 1, 0
78067430, 1, 1, 0
78067461, 0, 1, 0
78067507, 1, 1, 0
78067538, 0, 1, 0
78067565, 1, 1, 0
78067596, 0, 1, 0
78067624, 1, 1, 0
78067654, 0, 1, 0
78067682, 1, 1, 0
78067712, 0, 1, 0
78067740, 1, 1, 0
78067771, 0, 1, 0
78067798, 1, 1, 0
78067829, 0, 1, 0
78067856, 1, 1, 0
78067887, 0, 1, 0
78067914, 1, 1, 0
78067945, 0, 1, 0
78067979, 1, 1, 0
78068010, 0, 1, 0
78068057, 1, 1, 0
78068088, 0, 1, 0
78068115, 1, 1, 0
78068146, 0, 1, 0
78068173, 1, 1, 0
78068204, 0, 1, 0
78068231, 1, 1, 0
78068262, 0, 1, 0
78068289, 1, 1, 0
78068320, 0, 1, 0
78068347, 1, 1, 0
78068378, 0, 1, 0
78068405, 1, 1, 0
78068436, 0, 1, 0
78068464, 1, 1, 0
78068495, 0, 1, 0
78068529, 1, 1, 0
78068560, 0, 1, 0
78068606, 1, 1, 0
78068637, 0, 1, 0
78068664, 1, 1, 0
78068695, 0, 1, 0
78068723, 1, 1, 0
78068753, 0, 1, 0
78068781, 1, 1, 0
78068812, 0, 1, 0
78068839, 1, 1, 0
78068870, 0, 1, 0
78068897, 1, 1, 0
78068928, 0, 1, 0
78068955, 1, 1, 0
78068986, 0, 1, 0
78069013, 1, 1, 0
78069044, 0, 1, 0
78069079, 1, 1, 0
78069109, 0, 1, 0
78069156, 1, 1, 0
78069187, 0, 1, 0
78069214, 1, 1, 0
78069245, 0, 1, 0
78069272, 1, 1, 0
78069303, 0, 1, 0
78069330, 1, 1, 0
78069361, 0, 1, 0
78069389, 1, 1, 0
78069420, 0, 1, 0
78069447, 1, 1, 0
78069478, 0, 1, 0
78069505, 1, 1, 0
78069536, 0, 1, 0
78069563, 1, 1, 0
78069594, 0, 1, 0
78069628, 1, 1, 0
78069659, 0, 1, 0
78069706, 1, 1, 0
78069737, 0, 1, 0
78069764, 1, 1, 0
78069795, 0, 1, 0
78069822, 1, 1, 0
78069853, 0, 1, 0
78069880, 1, 1, 0
78069911, 0, 1, 0
78069938, 1, 1, 0
78069969, 0, 1, 0
78069996, 1, 1, 0
78070027, 0, 1, 0
78070054, 1, 1, 0
78070085, 0, 1, 0
78070112, 1, 1, 0
78070143, 0, 1, 0
78070178, 1, 1, 0
78070208, 0, 1, 0
78070255, 1, 1, 0
78070286, 0, 1, 0
78070313, 1, 1, 0
78070344, 0, 1, 0
78070371, 1, 1, 0
78070402, 0, 1, 0
78070430, 1, 1, 0
78070460, 0, 1, 0
78070488, 1, 1, 0
78070519, 0, 1, 0
78070546, 1, 1, 0
78070577, 0, 1, 0
78070604, 1, 1, 0
78070635, 0, 1, 0
78070662, 1, 1, 0
78070693, 0, 1, 0
78070728, 1, 1, 0
78070758, 0, 1, 0
78070805, 1, 1, 0
78070836, 0, 1, 0
78070863, 1, 1, 0
78070894, 0, 1, 0
78070921, 1, 1, 0
78070952, 0, 1, 0
78070979, 1, 1, 0
78071010, 0, 1, 0
78071037, 1, 1, 0
78071068, 0, 1, 0
78071096, 1, 1, 0
78071127, 0, 1, 0
78071154, 1, 1, 0
78071185, 0, 1, 0
78071212, 1, 1, 0
78071243, 0, 1, 0
78071277, 1, 1, 0
78071308, 0, 1, 0
78071354, 1, 1, 0
78071385, 0, 1, 0
78071413, 1, 1, 0
78071444, 0, 1, 0
78071471, 1, 1, 0
78071502, 0, 1, 0
78071529, 1, 1, 0
78071560, 0, 1, 0
78071587, 1, 1, 0
78071618, 0, 1, 0
78071645, 1, 1, 0
78071676, 0, 1, 0
78071703, 1, 1, 0
78071734, 0, 1, 0
78071762, 1, 1, 0
78071792, 0, 1, 0
78071827, 1, 1, 0
78071858, 0, 1, 0
78071904, 1, 1, 0
78071935, 0, 1, 0
78071962, 1, 1, 0
78071993, 0, 1, 0
78072020, 1, 1, 0
78072051, 0, 1, 0
78072078, 1, 1, 0
78072109, 0, 1, 0
78072136, 1, 1, 0
78072167, 0, 1, 0
78072194, 1, 1, 0
78072225, 0, 1, 0
78072253, 1, 1, 0
78072283, 0, 1, 0
78072311, 1, 1, 0
78072342, 0, 1, 0
78072376, 1, 1, 0
78072407, 0, 1, 0
78072453, 1, 1, 0
78072484, 0, 1, 0
78072511, 1, 1, 0
78072542, 0, 1, 0
78072569, 1, 1, 0
78072600, 0, 1, 0
78072627, 1, 1, 0
78072658, 0, 1, 0
78072685, 1, 1, 0
78072716, 0, 1, 0
78072744, 1, 1, 0
78072775, 0, 1, 0
78072802, 1, 1, 0
78072833, 0, 1, 0
78072860, 1, 1, 0
78072891, 0, 1, 0
78072925, 1, 1, 0
78072956, 0, 1, 0
78073003, 1, 1, 0
78073034, 0, 1, 0
78073061, 1, 1, 0
78073092, 0, 1, 0
78073119, 1, 1, 0
78073150, 0, 1, 0
78073177, 1, 1, 0
78073208, 0, 1, 0
78073235, 1, 1, 0
78073266, 0, 1, 0
78073294, 1, 1, 0
78073325, 0, 1, 0
78073352, 1, 1, 0
78073383, 0, 1, 0
78073410, 1, 1, 0
